start_year,neighborhood,parcels,foreclosures,foreclosures_per_1k
2005,UPPER EAST SIDE,844,0,0
2005,UPTOWN,1417,15,10.58574453069866
2005,VALHALLA,563,9,15.985790408525755
2005,VALLEY FORGE,54,0,0
2005,VETERANS AFFAIRS,1,0,0
2005,VOGEL PARK,373,1,2.680965147453083
2005,WAHL PARK,833,12,14.405762304921968
2005,WALKER'S POINT,1169,5,4.277159965782721
2005,WALNUT HILL,470,7,14.893617021276597
2005,WASHINGTON HEIGHTS,1988,2,1.006036217303823
2005,WASHINGTON PARK,932,23,24.678111587982833
2005,WEDGEWOOD,477,0,0
2005,WEST VIEW,407,1,2.457002457002457
2005,WHISPERING HILLS,213,0,0
2005,WHITE MANOR,582,0,0
2005,WICK FIELD,162,0,0
2005,WILLIAMSBURG,599,2,3.33889816360601
2005,WILSON PARK,638,1,1.567398119122257
2005,WOODLAND COURT,135,0,0
2005,WOODLANDS,619,11,17.770597738287563
2005,WYRICK PARK,340,3,8.823529411764707
2005,YANKEE HILL,232,0,0
2006,ALCOTT PARK,481,0,0
2006,ALVERNO,115,0,0
2006,AMANI,1501,22,14.656895403064622
2006,ARLINGTON GARDENS,738,2,2.710027100271003
2006,ARLINGTON HEIGHTS,1222,9,7.364975450081833
2006,AVENUES WEST,265,2,7.547169811320755
2006,BARAN PARK,88,1,11.363636363636363
2006,BAY VIEW,5054,11,2.1764938662445585
2006,BLUEMOUND HEIGHTS,979,1,1.021450459652707
2006,BORCHERT FIELD,988,9,9.109311740890687
2006,BRADLEY ESTATES,1030,5,4.854368932038835
2006,BREWER'S HILL,580,7,12.068965517241379
2006,BUCHEL PARK,13,0,0
2006,BURNHAM PARK,1333,11,8.252063015753938
2006,CALUMET FARMS,258,0,0
2006,CAMBRIDGE HEIGHTS,480,0,0
2006,CANNON PARK,428,1,2.336448598130841
2006,CAPITOL HEIGHTS,1654,12,7.255139056831923
2006,CASTLE MANOR,750,3,4
2006,CLARKE SQUARE,984,7,7.113821138211382
2006,CLAYTON CREST,535,0,0
2006,CLOCK TOWER ACRES,348,1,2.8735632183908044
2006,COLD SPRING PARK,281,5,17.793594306049823
2006,COLLEGE HEIGHTS,373,1,2.680965147453083
2006,COLUMBUS PARK,1122,6,5.347593582887701
2006,CONCORDIA,197,1,5.076142131979695
2006,COOPER PARK,1205,2,1.6597510373443982
2006,COPERNICUS PARK,473,0,0
2006,DINEEN PARK,909,2,2.2002200220022
2006,DOWNER WOODS,642,0,0
2006,DRETZKA PARK,12,0,0
2006,ENDERIS PARK,917,1,1.0905125408942202
2006,ESTABROOK PARK,9,0,0
2006,EUCLID PARK,444,1,2.2522522522522523
2006,FAIR PARK,422,5,11.848341232227487
2006,FAIRFIELD,331,3,9.06344410876133
2006,FAIRVIEW,1382,2,1.447178002894356
2006,FERNWOOD,1053,1,0.9496676163342831
2006,FLORIST HIGHLANDS,282,1,3.5460992907801416
2006,FOREST HOME HILLS,765,5,6.5359477124183005
2006,FRANKLIN HEIGHTS,2169,23,10.603964960811433
2006,FREEDOM VILLAGE,14,0,0
2006,GARDEN HOMES,594,4,6.7340067340067336
2006,GOLDEN GATE,266,1,3.7593984962406015
2006,GOLDEN VALLEY,1060,5,4.716981132075471
2006,GOLDMAN PARK,525,0,0
2006,GRA-RAM,478,4,8.368200836820083
2006,GRACELAND,785,3,3.821656050955414
2006,GRANTOSA,357,0,0
2006,GRANVILLE STATION,337,4,11.869436201780417
2006,GRANVILLE WOODS,2,0,0
2006,GRASSLYN MANOR,1574,10,6.353240152477763
2006,GREEN MOOR,185,2,10.81081081081081
2006,GROVER HEIGHTS,101,2,19.801980198019802
2006,HALYARD PARK,107,0,0
2006,HAMPTON HEIGHTS,2108,21,9.962049335863378
2006,HARAMBEE,2383,36,15.107007973143098
2006,HARBOR VIEW,118,1,8.474576271186441
2006,HARDER'S OAKS,149,0,0
2006,HAVENWOODS,178,3,16.853932584269664
2006,HAWLEY FARMS,597,3,5.025125628140704
2006,HAWTHORNE GLEN,123,0,0
2006,HERITAGE HEIGHTS,146,0,0
2006,HIGHWOOD ESTATES,500,0,0
2006,HILLSIDE,40,0,0
2006,HISTORIC MITCHELL STREET,1615,10,6.191950464396285
2006,HISTORIC THIRD WARD,244,0,0
2006,HOLLER PARK,167,0,0
2006,HONEY CREEK MANOR,833,2,2.4009603841536613
2006,HONEY CREEK PARKWAY,434,0,0
2006,JACKSON PARK,2384,3,1.2583892617449663
2006,JOHNSON'S WOODS,914,3,3.282275711159737
2006,JUNEAU TOWN,602,1,1.6611295681063123
2006,KILBOURN TOWN,130,0,0
2006,KING PARK,160,2,12.5
2006,KOPS PARK,1168,3,2.5684931506849313
2006,LAND BANK,19,0,0
2006,LAYTON PARK,1599,9,5.628517823639775
2006,LENOX HEIGHTS,454,2,4.405286343612335
2006,LINCOLN CREEK,1972,17,8.620689655172413
2006,LINCOLN PARK,1420,7,4.929577464788733
2006,LINCOLN VILLAGE,1980,16,8.080808080808081
2006,LINDSAY PARK,1054,4,3.795066413662239
2006,LITTLE MENOMONEE PARKWAY,267,1,3.745318352059925
2006,LONG VIEW,914,4,4.3763676148796495
2006,LOWER EAST SIDE,1743,3,1.721170395869191
2006,LYONS PARK,522,0,0
2006,MACK ACRES,69,0,0
2006,MAITLAND PARK,320,1,3.125
2006,MAPLE TREE,384,5,13.020833333333334
2006,MARTIN DRIVE,416,1,2.403846153846154
2006,MC GOVERN PARK,1052,11,10.456273764258555
2006,MELODY VIEW,200,1,5
2006,MENOMONEE RIVER HILLS,1896,15,7.9113924050632916
2006,MENOMONEE RIVER HILLS EAST,638,2,3.134796238244514
2006,MENOMONEE RIVER VALLEY,2,0,0
2006,MERRILL PARK,528,5,9.46969696969697
2006,METCALFE PARK,531,11,20.715630885122412
2006,MIDTOWN,1299,7,5.388760585065435
2006,MILL VALLEY,330,0,0
2006,MILLER VALLEY,109,1,9.174311926605505
2006,MILWAUKEE RIVER PARKWAY,230,0,0
2006,MITCHELL FIELD,62,0,0
2006,MITCHELL PARK,8,0,0
2006,MITCHELL WEST,875,1,1.142857142857143
2006,MORGAN HEIGHTS,539,2,3.7105751391465676
2006,MORGANDALE,2485,2,0.8048289738430583
2006,MOUNT MARY,699,2,2.8612303290414878
2006,MOUNT OLIVET,56,0,0
2006,MURRAY HILL,654,2,3.058103975535168
2006,MUSKEGO WAY,1876,14,7.462686567164179
2006,"NASH PARK",847,3,3.541912632821724
2006,"NATIONAL PARK",458,4,8.73362445414847
2006,NEW COELN,161,0,0
2006,NORTH DIVISION,1762,22,12.485811577752553
2006,NORTH GRANVILLE,31,0,0
2006,NORTHPOINT,549,0,0
2006,NORTHRIDGE,217,0,0
2006,NORTHRIDGE LAKES,313,0,0
2006,OLD NORTH MILWAUKEE,3088,49,15.867875647668395
2006,PARK KNOLL,389,1,2.5706940874035986
2006,PARK PLACE,30,0,0
2006,PARK VIEW,132,1,7.575757575757576
2006,PARKWAY HILLS,153,1,6.5359477124183005
2006,PHEASANT RUN,480,1,2.0833333333333335
2006,POLLBER HEIGHTS,74,0,0
2006,POLONIA,1003,6,5.982053838484546
2006,RED OAK HEIGHTS,231,0,0
2006,RIDGEVIEW,88,1,11.363636363636363
2006,RIVER BEND,499,1,2.004008016032064
2006,RIVERSIDE PARK,233,0,0
2006,RIVERTON HEIGHTS,465,1,2.150537634408602
2006,RIVERWEST,2691,8,2.9728725380899297
2006,ROLLING GREEN,495,0,0
2006,ROOSEVELT GROVE,1470,11,7.482993197278911
2006,ROOT CREEK,479,0,0
2006,RUFUS KING,1367,10,7.315288953913679
2006,SAINT JOSEPH,1628,18,11.056511056511056
2006,SAVELAND PARK,589,3,5.093378607809847
2006,SERVITE WOODS,417,3,7.194244604316547
2006,SHERMAN PARK,1646,19,11.543134872417983
2006,SILVER CITY,803,3,3.7359900373599007
2006,SILVER SPRING,2470,30,12.145748987854251
2006,SILVER SWAN,398,8,20.100502512562816
2006,SOUTHGATE,473,2,4.2283298097251585
2006,SOUTHPOINT,536,2,3.7313432835820897
2006,ST. AMELIAN'S,581,1,1.721170395869191
2006,STORY HILL,513,1,1.949317738791423
2006,SUNSET HEIGHTS,1242,8,6.4412238325281805
2006,THE VALLEY / PIGSVILLE,142,0,0
2006,THURSTON WOODS,1176,9,7.653061224489796
2006,TIMMERMAN AIRPORT,52,1,19.230769230769234
2006,TIMMERMAN WEST,962,4,4.158004158004158
2006,TIPPECANOE,2010,5,2.487562189054726
2006,TOWN & COUNTRY MANOR,615,6,9.75609756097561
2006,TOWN OF LAKE,1867,3,1.6068559185859668
2006,TRIANGLE,130,2,15.384615384615385
2006,TRIANGLE NORTH,220,0,0
2006,TRIPOLI PARK,234,0,0
2006,UPPER EAST SIDE,846,0,0
2006,UPTOWN,1418,20,14.104372355430185
2006,VALHALLA,563,4,7.104795737122558
2006,VALLEY FORGE,54,0,0
2006,VETERANS AFFAIRS,1,0,0
2006,VOGEL PARK,373,3,8.04289544235925
2006,WAHL PARK,831,9,10.830324909747292
2006,WALKER'S POINT,1169,3,2.5662959794696323
2006,WALNUT HILL,465,7,15.053763440860216
2006,WASHINGTON HEIGHTS,1989,6,3.0165912518853695
2006,WASHINGTON PARK,931,18,19.33404940923738
2006,WEDGEWOOD,477,0,0
2006,WEST VIEW,408,0,0
2006,WHISPERING HILLS,213,0,0
2006,WHITE MANOR,582,1,1.7182130584192439
2006,WICK FIELD,162,0,0
2006,WILLIAMSBURG,599,9,15.025041736227045
2006,WILSON PARK,638,3,4.702194357366771
2006,WOODLAND COURT,135,0,0
2006,WOODLANDS,619,8,12.924071082390954
2006,WYRICK PARK,340,3,8.823529411764707
2006,YANKEE HILL,231,2,8.658008658008658
2007,ALCOTT PARK,480,1,2.0833333333333335
2007,ALVERNO,139,0,0
2007,AMANI,1486,33,22.207267833109018
2007,ARLINGTON GARDENS,738,8,10.840108401084011
2007,ARLINGTON HEIGHTS,1218,30,24.630541871921185
2007,AVENUES WEST,266,2,7.518796992481203
2007,BARAN PARK,89,1,11.235955056179774
2007,BAY VIEW,5078,17,3.34777471445451
2007,BLUEMOUND HEIGHTS,978,5,5.112474437627812
2007,BORCHERT FIELD,981,15,15.290519877675841
2007,BRADLEY ESTATES,1030,11,10.679611650485437
2007,BREWER'S HILL,591,6,10.15228426395939
2007,BUCHEL PARK,13,0,0
2007,BURNHAM PARK,1333,8,6.001500375093774
2007,CALUMET FARMS,259,0,0
2007,CAMBRIDGE HEIGHTS,495,0,0
2007,CANNON PARK,429,1,2.331002331002331
2007,CAPITOL HEIGHTS,1656,21,12.681159420289855
2007,CASTLE MANOR,751,1,1.3315579227696406
2007,CLARKE SQUARE,986,6,6.085192697768763
2007,CLAYTON CREST,535,0,0
2007,CLOCK TOWER ACRES,348,2,5.747126436781609
2007,COLD SPRING PARK,281,6,21.352313167259787
2007,COLLEGE HEIGHTS,373,0,0
2007,COLUMBUS PARK,1122,13,11.586452762923352
2007,CONCORDIA,199,0,0
2007,COOPER PARK,1206,3,2.487562189054726
2007,COPERNICUS PARK,473,1,2.1141649048625792
2007,DINEEN PARK,910,13,14.285714285714285
2007,DOWNER WOODS,657,0,0
2007,DRETZKA PARK,11,0,0
2007,ENDERIS PARK,917,2,2.1810250817884405
2007,ESTABROOK PARK,9,0,0
2007,EUCLID PARK,449,0,0
2007,FAIR PARK,422,5,11.848341232227487
2007,FAIRFIELD,332,8,24.096385542168676
2007,FAIRVIEW,1382,2,1.447178002894356
2007,FERNWOOD,1053,2,1.8993352326685662
2007,FLORIST HIGHLANDS,282,0,0
2007,FOREST HOME HILLS,764,8,10.471204188481677
2007,FRANKLIN HEIGHTS,2166,52,24.007386888273313
2007,FREEDOM VILLAGE,15,0,0
2007,GARDEN HOMES,594,9,15.151515151515152
2007,GOLDEN GATE,266,0,0
2007,GOLDEN VALLEY,1060,5,4.716981132075471
2007,GOLDMAN PARK,524,1,1.9083969465648853
2007,GRA-RAM,478,2,4.184100418410042
2007,GRACELAND,785,10,12.738853503184714
2007,GRANTOSA,358,1,2.793296089385475
2007,GRANVILLE STATION,337,5,14.836795252225519
2007,GRANVILLE WOODS,2,0,0
2007,GRASSLYN MANOR,1574,19,12.07115628970775
2007,GREEN MOOR,186,0,0
2007,GROVER HEIGHTS,101,1,9.900990099009901
2007,HALYARD PARK,112,0,0
2007,HAMPTON HEIGHTS,2110,42,19.90521327014218
2007,HARAMBEE,2382,48,20.151133501259444
2007,HARBOR VIEW,119,0,0
2007,HARDER'S OAKS,149,0,0
2007,HAVENWOODS,178,3,16.853932584269664
2007,HAWLEY FARMS,597,2,3.3500837520938025
2007,HAWTHORNE GLEN,123,0,0
2007,HERITAGE HEIGHTS,172,1,5.813953488372093
2007,HIGHWOOD ESTATES,500,0,0
2007,HILLSIDE,40,0,0
2007,HISTORIC MITCHELL STREET,1610,24,14.906832298136646
2007,HISTORIC THIRD WARD,340,1,2.941176470588235
2007,HOLLER PARK,167,1,5.9880239520958085
2007,HONEY CREEK MANOR,834,1,1.199040767386091
2007,HONEY CREEK PARKWAY,434,1,2.304147465437788
2007,JACKSON PARK,2383,10,4.1963911036508605
2007,JOHNSON'S WOODS,914,6,6.564551422319474
2007,JUNEAU TOWN,594,0,0
2007,KILBOURN TOWN,130,0,0
2007,KING PARK,161,2,12.422360248447204
2007,KOPS PARK,1169,7,5.9880239520958085
2007,LAND BANK,19,0,0
2007,LAYTON PARK,1606,15,9.339975093399751
2007,LENOX HEIGHTS,454,8,17.62114537444934
2007,LINCOLN CREEK,1977,42,21.244309559939303
2007,LINCOLN PARK,1420,12,8.450704225352112
2007,LINCOLN VILLAGE,1984,25,12.600806451612902
2007,LINDSAY PARK,1055,7,6.6350710900473935
2007,LITTLE MENOMONEE PARKWAY,268,4,14.925373134328359
2007,LONG VIEW,914,6,6.564551422319474
2007,LOWER EAST SIDE,1800,3,1.6666666666666667
2007,LYONS PARK,522,1,1.9157088122605364
2007,MACK ACRES,69,2,28.985507246376812
2007,MAITLAND PARK,320,0,0
2007,MAPLE TREE,385,7,18.18181818181818
2007,MARTIN DRIVE,416,7,16.826923076923077
2007,MC GOVERN PARK,1052,17,16.159695817490494
2007,MELODY VIEW,201,2,9.950248756218905
2007,MENOMONEE RIVER HILLS,1896,18,9.49367088607595
2007,MENOMONEE RIVER HILLS EAST,638,4,6.269592476489028
2007,MENOMONEE RIVER VALLEY,153,0,0
2007,MERRILL PARK,527,10,18.975332068311193
2007,METCALFE PARK,532,23,43.233082706766915
2007,MIDTOWN,1301,18,13.835511145272866
2007,MILL VALLEY,330,0,0
2007,MILLER VALLEY,109,3,27.522935779816514
2007,MILWAUKEE RIVER PARKWAY,230,1,4.3478260869565215
2007,MITCHELL FIELD,62,0,0
2007,MITCHELL PARK,7,0,0
2007,MITCHELL WEST,875,11,12.571428571428571
2007,MORGAN HEIGHTS,539,1,1.8552875695732838
2007,MORGANDALE,2483,15,6.041079339508658
2007,MOUNT MARY,699,1,1.4306151645207439
2007,MOUNT OLIVET,56,0,0
2007,MURRAY HILL,654,3,4.587155963302752
2007,MUSKEGO WAY,1874,26,13.874066168623266
2007,"NASH PARK",847,1,1.1806375442739079
2007,"NATIONAL PARK",458,5,10.91703056768559
2007,NEW COELN,160,0,0
2007,NORTH DIVISION,1747,27,15.455065827132225
2007,NORTH GRANVILLE,31,0,0
2007,NORTHPOINT,549,1,1.8214936247723132
2007,NORTHRIDGE,219,0,0
2007,NORTHRIDGE LAKES,312,6,19.230769230769234
2007,OLD NORTH MILWAUKEE,3088,66,21.373056994818654
2007,PARK KNOLL,390,3,7.6923076923076925
2007,PARK PLACE,31,0,0
2007,PARK VIEW,134,0,0
2007,PARKWAY HILLS,153,2,13.071895424836601
2007,PHEASANT RUN,482,3,6.224066390041493
2007,POLLBER HEIGHTS,74,3,40.54054054054054
2007,POLONIA,1005,14,13.930348258706468
2007,RED OAK HEIGHTS,231,0,0
2007,RIDGEVIEW,88,2,22.727272727272727
2007,RIVER BEND,499,0,0
2007,RIVERSIDE PARK,233,3,12.875536480686696
2007,RIVERTON HEIGHTS,465,6,12.903225806451612
2007,RIVERWEST,2731,16,5.858659831563529
2007,ROLLING GREEN,493,1,2.028397565922921
2007,ROOSEVELT GROVE,1469,31,21.102791014295438
2007,ROOT CREEK,479,1,2.08768267223382
2007,RUFUS KING,1368,19,13.888888888888888
2007,SAINT JOSEPH,1628,43,26.412776412776413
2007,SAVELAND PARK,589,3,5.093378607809847
2007,SERVITE WOODS,417,1,2.398081534772182
2007,SHERMAN PARK,1646,45,27.33900364520049
2007,SILVER CITY,804,11,13.681592039800995
2007,SILVER SPRING,2469,50,20.25111381125962
2007,SILVER SWAN,398,15,37.688442211055275
2007,SOUTHGATE,473,2,4.2283298097251585
2007,SOUTHPOINT,536,1,1.8656716417910448
2007,ST. AMELIAN'S,581,0,0
2007,STORY HILL,513,3,5.847953216374268
2007,SUNSET HEIGHTS,1243,14,11.263073209975865
2007,THE VALLEY / PIGSVILLE,144,3,20.833333333333332
2007,THURSTON WOODS,1177,17,14.443500424808835
2007,TIMMERMAN AIRPORT,52,1,19.230769230769234
2007,TIMMERMAN WEST,963,10,10.384215991692628
2007,TIPPECANOE,2010,9,4.477611940298508
2007,TOWN & COUNTRY MANOR,615,5,8.130081300813009
2007,TOWN OF LAKE,1866,9,4.82315112540193
2007,TRIANGLE,134,3,22.388059701492537
2007,TRIANGLE NORTH,227,1,4.405286343612335
2007,TRIPOLI PARK,233,1,4.291845493562231
2007,UPPER EAST SIDE,846,0,0
2007,UPTOWN,1419,39,27.48414376321353
2007,VALHALLA,563,5,8.880994671403197
2007,VALLEY FORGE,54,0,0
2007,VETERANS AFFAIRS,1,0,0
2007,VOGEL PARK,373,5,13.404825737265416
2007,WAHL PARK,832,13,15.625
2007,WALKER'S POINT,1195,7,5.857740585774059
2007,WALNUT HILL,467,6,12.84796573875803
2007,WASHINGTON HEIGHTS,1988,17,8.551307847082496
2007,WASHINGTON PARK,929,31,33.36921420882669
2007,WEDGEWOOD,477,0,0
2007,WEST VIEW,408,0,0
2007,WHISPERING HILLS,213,1,4.694835680751174
2007,WHITE MANOR,582,1,1.7182130584192439
2007,WICK FIELD,162,2,12.345679012345679
2007,WILLIAMSBURG,601,15,24.958402662229616
2007,WILSON PARK,637,1,1.5698587127158556
2007,WOODLAND COURT,135,0,0
2007,WOODLANDS,627,10,15.948963317384369
2007,WYRICK PARK,340,3,8.823529411764707
2007,YANKEE HILL,314,0,0
2008,ALCOTT PARK,483,1,2.070393374741201
2008,ALVERNO,158,2,12.658227848101266
2008,AMANI,1473,43,29.19212491513917
2008,ARLINGTON GARDENS,738,14,18.970189701897016
2008,ARLINGTON HEIGHTS,1218,38,31.198686371100163
2008,AVENUES WEST,262,2,7.633587786259541
2008,BARAN PARK,89,2,22.47191011235955
2008,BAY VIEW,5075,24,4.7290640394088665
2008,BLUEMOUND HEIGHTS,1008,7,6.944444444444444
2008,BORCHERT FIELD,974,33,33.880903490759756
2008,BRADLEY ESTATES,1028,22,21.40077821011673
2008,BREWER'S HILL,589,14,23.769100169779286
2008,BUCHEL PARK,13,0,0
2008,BURNHAM PARK,1336,23,17.21556886227545
2008,CALUMET FARMS,271,9,33.210332103321036
2008,CAMBRIDGE HEIGHTS,493,1,2.028397565922921
2008,CANNON PARK,429,2,4.662004662004662
2008,CAPITOL HEIGHTS,1653,43,26.01330913490623
2008,CASTLE MANOR,751,2,2.663115845539281
2008,CLARKE SQUARE,984,23,23.373983739837396
2008,CLAYTON CREST,532,0,0
2008,CLOCK TOWER ACRES,347,5,14.40922190201729
2008,COLD SPRING PARK,280,11,39.285714285714285
2008,COLLEGE HEIGHTS,373,3,8.04289544235925
2008,COLUMBUS PARK,1122,26,23.172905525846705
2008,CONCORDIA,199,4,20.100502512562816
2008,COOPER PARK,1206,8,6.633499170812604
2008,COPERNICUS PARK,472,3,6.355932203389831
2008,DINEEN PARK,910,15,16.483516483516485
2008,DOWNER WOODS,653,2,3.0627871362940278
2008,DRETZKA PARK,10,0,0
2008,ENDERIS PARK,916,6,6.550218340611353
2008,ESTABROOK PARK,9,0,0
2008,EUCLID PARK,453,3,6.622516556291391
2008,FAIR PARK,421,7,16.6270783847981
2008,FAIRFIELD,332,6,18.072289156626507
2008,FAIRVIEW,1380,6,4.3478260869565215
2008,FERNWOOD,1051,6,5.708848715509039
2008,FLORIST HIGHLANDS,281,5,17.793594306049823
2008,FOREST HOME HILLS,763,25,32.765399737876805
2008,FRANKLIN HEIGHTS,2163,81,37.44798890429958
2008,FREEDOM VILLAGE,15,0,0
2008,GARDEN HOMES,593,9,15.17706576728499
2008,GOLDEN GATE,265,2,7.547169811320755
2008,GOLDEN VALLEY,1060,6,5.660377358490566
2008,GOLDMAN PARK,526,2,3.802281368821293
2008,GRA-RAM,478,2,4.184100418410042
2008,GRACELAND,788,19,24.111675126903553
2008,GRANTOSA,366,1,2.73224043715847
2008,GRANVILLE STATION,336,5,14.88095238095238
2008,GRANVILLE WOODS,2,0,0
2008,GRASSLYN MANOR,1576,34,21.573604060913706
2008,GREEN MOOR,186,2,10.752688172043012
2008,GROVER HEIGHTS,100,0,0
2008,HALYARD PARK,125,3,24
2008,HAMPTON HEIGHTS,2111,63,29.843675982946472
2008,HARAMBEE,2379,100,42.034468263976464
2008,HARBOR VIEW,150,1,6.666666666666667
2008,HARDER'S OAKS,148,0,0
2008,HAVENWOODS,178,7,39.32584269662921
2008,HAWLEY FARMS,597,6,10.050251256281408
2008,HAWTHORNE GLEN,123,2,16.260162601626018
2008,HERITAGE HEIGHTS,182,2,10.989010989010989
2008,HIGHWOOD ESTATES,500,4,8
2008,HILLSIDE,40,0,0
2008,HISTORIC MITCHELL STREET,1603,32,19.96257018091079
2008,HISTORIC THIRD WARD,479,4,8.35073068893528
2008,HOLLER PARK,167,1,5.9880239520958085
2008,HONEY CREEK MANOR,833,4,4.801920768307323
2008,HONEY CREEK PARKWAY,434,2,4.608294930875576
2008,JACKSON PARK,2383,14,5.874947545111205
2008,JOHNSON'S WOODS,913,12,13.143483023001094
2008,JUNEAU TOWN,812,3,3.694581280788177
2008,KILBOURN TOWN,204,0,0
2008,KING PARK,164,0,0
2008,KOPS PARK,1170,9,7.6923076923076925
2008,LAND BANK,19,0,0
2008,LAYTON PARK,1605,26,16.1993769470405
2008,LENOX HEIGHTS,454,9,19.823788546255507
2008,LINCOLN CREEK,1977,58,29.33737986848761
2008,LINCOLN PARK,1416,43,30.36723163841808
2008,LINCOLN VILLAGE,1982,67,33.80423814328961
2008,LINDSAY PARK,1055,19,18.009478672985782
2008,LITTLE MENOMONEE PARKWAY,271,5,18.45018450184502
2008,LONG VIEW,913,34,37.239868565169765
2008,LOWER EAST SIDE,2202,12,5.449591280653951
2008,LYONS PARK,521,0,0
2008,MACK ACRES,69,0,0
2008,MAITLAND PARK,318,0,0
2008,MAPLE TREE,387,19,49.09560723514212
2008,MARTIN DRIVE,416,8,19.230769230769234
2008,MC GOVERN PARK,1052,34,32.31939163498099
2008,MELODY VIEW,202,5,24.752475247524753
2008,MENOMONEE RIVER HILLS,1895,41,21.63588390501319
2008,MENOMONEE RIVER HILLS EAST,636,14,22.0125786163522
2008,MENOMONEE RIVER VALLEY,2,0,0
2008,MERRILL PARK,526,23,43.72623574144487
2008,METCALFE PARK,546,28,51.28205128205128
2008,MIDTOWN,1320,33,25
2008,MILL VALLEY,328,1,3.048780487804878
2008,MILLER VALLEY,108,3,27.777777777777775
2008,MILWAUKEE RIVER PARKWAY,231,1,4.329004329004329
2008,MITCHELL FIELD,60,0,0
2008,MITCHELL PARK,8,0,0
2008,MITCHELL WEST,874,5,5.720823798627002
2008,MORGAN HEIGHTS,540,4,7.407407407407407
2008,MORGANDALE,2484,30,12.077294685990339
2008,MOUNT MARY,699,0,0
2008,MOUNT OLIVET,56,1,17.857142857142858
2008,MURRAY HILL,648,2,3.0864197530864197
2008,MUSKEGO WAY,1876,56,29.850746268656717
2008,"NASH PARK",847,9,10.625737898465172
2008,"NATIONAL PARK",457,8,17.505470459518598
2008,NEW COELN,159,3,18.867924528301884
2008,NORTH DIVISION,1769,45,25.438100621820237
2008,NORTH GRANVILLE,39,0,0
2008,NORTHPOINT,549,1,1.8214936247723132
2008,NORTHRIDGE,220,6,27.27272727272727
2008,NORTHRIDGE LAKES,312,2,6.41025641025641
2008,OLD NORTH MILWAUKEE,3083,115,37.30132987349984
2008,PARK KNOLL,391,3,7.672634271099745
2008,PARK PLACE,31,0,0
2008,PARK VIEW,133,3,22.55639097744361
2008,PARKWAY HILLS,153,6,39.21568627450981
2008,PHEASANT RUN,482,7,14.522821576763485
2008,POLLBER HEIGHTS,74,0,0
2008,POLONIA,1004,22,21.912350597609564
2008,RED OAK HEIGHTS,231,2,8.658008658008658
2008,RIDGEVIEW,88,3,34.090909090909086
2008,RIVER BEND,499,2,4.008016032064128
2008,RIVERSIDE PARK,234,1,4.273504273504274
2008,RIVERTON HEIGHTS,465,5,10.752688172043012
2008,RIVERWEST,2828,41,14.497878359264497
2008,ROLLING GREEN,495,3,6.0606060606060606
2008,ROOSEVELT GROVE,1467,45,30.67484662576687
2008,ROOT CREEK,479,3,6.263048016701462
2008,RUFUS KING,1368,27,19.736842105263158
2008,SAINT JOSEPH,1622,70,43.15659679408138
2008,SAVELAND PARK,588,4,6.802721088435374
2008,SERVITE WOODS,417,2,4.796163069544364
2008,SHERMAN PARK,1645,123,74.77203647416414
2008,SILVER CITY,804,19,23.6318407960199
2008,SILVER SPRING,2469,82,33.21182665046578
2008,SILVER SWAN,398,18,45.22613065326633
2008,SOUTHGATE,470,6,12.76595744680851
2008,SOUTHPOINT,537,5,9.31098696461825
2008,ST. AMELIAN'S,581,5,8.605851979345955
2008,STORY HILL,518,2,3.8610038610038613
2008,SUNSET HEIGHTS,1243,24,19.308125502815766
2008,THE VALLEY / PIGSVILLE,144,2,13.888888888888888
2008,THURSTON WOODS,1179,36,30.534351145038165
2008,TIMMERMAN AIRPORT,52,1,19.230769230769234
2008,TIMMERMAN WEST,963,7,7.268951194184839
2008,TIPPECANOE,2009,8,3.982080637132902
2008,TOWN & COUNTRY MANOR,616,12,19.48051948051948
2008,TOWN OF LAKE,1867,9,4.8205677557579
2008,TRIANGLE,136,5,36.76470588235294
2008,TRIANGLE NORTH,231,4,17.316017316017316
2008,TRIPOLI PARK,233,2,8.583690987124463
2008,UPPER EAST SIDE,848,6,7.0754716981132075
2008,UPTOWN,1415,70,49.46996466431095
2008,VALHALLA,561,12,21.390374331550802
2008,VALLEY FORGE,54,0,0
2008,VETERANS AFFAIRS,1,0,0
2008,VOGEL PARK,373,7,18.766756032171582
2008,WAHL PARK,832,26,31.25
2008,WALKER'S POINT,1195,10,8.368200836820083
2008,WALNUT HILL,468,23,49.14529914529914
2008,WASHINGTON HEIGHTS,1988,20,10.060362173038229
2008,WASHINGTON PARK,939,58,61.7678381256656
2008,WEDGEWOOD,477,2,4.1928721174004195
2008,WEST VIEW,407,2,4.914004914004914
2008,WHISPERING HILLS,213,0,0
2008,WHITE MANOR,582,1,1.7182130584192439
2008,WICK FIELD,162,0,0
2008,WILLIAMSBURG,597,15,25.12562814070352
2008,WILSON PARK,636,5,7.861635220125786
2008,WOODLAND COURT,135,0,0
2008,WOODLANDS,633,7,11.058451816745656
2008,WYRICK PARK,340,3,8.823529411764707
2008,YANKEE HILL,308,1,3.246753246753247
2009,ALCOTT PARK,483,0,0
2009,ALVERNO,158,0,0
2009,AMANI,1495,39,26.08695652173913
2009,ARLINGTON GARDENS,738,19,25.745257452574528
2009,ARLINGTON HEIGHTS,1217,23,18.898931799506986
2009,AVENUES WEST,262,7,26.717557251908396
2009,BARAN PARK,88,0,0
2009,BAY VIEW,5095,36,7.065750736015701
