start_year,tract_2020,privately_owned_parcels,foreclosures,foreclosures_per_1k
2010,55079007200,813,7,8.610086100861007
2010,55079007300,563,2,3.552397868561279
2010,55079007400,439,3,6.83371298405467
2010,55079007500,734,3,4.087193460490463
2010,55079007600,414,2,4.830917874396135
2010,55079007700,502,4,7.968127490039841
2010,55079007800,560,5,8.928571428571429
2010,55079007900,404,4,9.900990099009901
2010,55079008000,422,10,23.696682464454973
2010,55079008100,281,14,49.8220640569395
2010,55079008400,299,8,26.755852842809364
2010,55079008500,265,12,45.283018867924525
2010,55079008600,339,3,8.849557522123893
2010,55079008700,326,7,21.472392638036812
2010,55079008800,437,11,25.17162471395881
2010,55079008900,305,7,22.950819672131146
2010,55079009000,436,16,36.69724770642202
2010,55079009100,537,29,54.00372439478585
2010,55079009200,371,10,26.954177897574127
2010,55079009300,727,12,16.506189821182943
2010,55079009400,746,6,8.04289544235925
2010,55079009500,625,8,12.8
2010,55079009600,435,17,39.08045977011494
2010,55079009700,319,11,34.48275862068965
2010,55079009800,273,10,36.630036630036635
2010,55079009900,345,4,11.594202898550725
2010,55079010600,303,9,29.7029702970297
2010,55079010700,622,8,12.861736334405144
2010,55079010800,429,3,6.993006993006993
2010,55079011000,457,2,4.3763676148796495
2010,55079011100,140,2,14.285714285714285
2010,55079011200,612,5,8.169934640522877
2010,55079011300,333,3,9.00900900900901
2010,55079011400,312,7,22.435897435897434
2010,55079012200,438,16,36.5296803652968
2010,55079012300,170,5,29.41176470588235
2010,55079012400,631,13,20.602218700475436
2010,55079012500,566,2,3.5335689045936394
2010,55079012600,709,9,12.693935119887165
2010,55079012700,434,4,9.216589861751151
2010,55079012800,628,4,6.369426751592357
2010,55079012900,944,18,19.06779661016949
2010,55079013000,480,3,6.25
2010,55079013300,279,13,46.59498207885305
2010,55079013400,347,14,40.345821325648416
2010,55079013500,63,4,63.49206349206349
2010,55079013600,185,7,37.83783783783784
2010,55079013700,128,6,46.875
2010,55079014300,397,2,5.037783375314861
2010,55079014400,387,2,5.167958656330749
2010,55079014600,57,1,17.543859649122805
2010,55079014700,65,8,123.07692307692308
2010,55079014800,85,4,47.05882352941176
2010,55079014900,102,6,58.8235294117647
2010,55079015700,476,7,14.705882352941176
2010,55079015800,403,11,27.29528535980149
2010,55079015900,491,15,30.54989816700611
2010,55079016000,514,19,36.964980544747085
2010,55079016100,616,10,16.233766233766232
2010,55079016200,540,15,27.777777777777775
2010,55079016300,777,19,24.45302445302445
2010,55079016400,664,8,12.048192771084338
2010,55079016500,392,5,12.755102040816327
2010,55079016600,360,7,19.444444444444446
2010,55079016700,438,4,9.1324200913242
2010,55079016800,486,13,26.748971193415638
2010,55079016900,633,16,25.276461295418642
2010,55079017000,957,30,31.34796238244514
2010,55079017100,486,10,20.5761316872428
2010,55079017200,495,14,28.282828282828284
2010,55079017300,670,17,25.37313432835821
2010,55079017400,414,14,33.81642512077295
2010,55079017500,610,25,40.983606557377044
2010,55079017600,439,18,41.00227790432802
2010,55079017900,687,12,17.46724890829694
2010,55079018000,703,7,9.95732574679943
2010,55079018100,726,2,2.7548209366391188
2010,55079018200,523,4,7.648183556405353
2010,55079018300,669,8,11.958146487294469
2010,55079018400,424,6,14.150943396226415
2010,55079018500,606,7,11.55115511551155
2010,55079018600,466,9,19.313304721030043
2010,55079018700,543,16,29.465930018416206
2010,55079018800,348,12,34.48275862068965
2010,55079018900,371,13,35.04043126684636
2010,55079019000,1353,9,6.651884700665189
2010,55079019100,719,3,4.172461752433936
2010,55079019200,1145,6,5.240174672489083
2010,55079019300,973,5,5.138746145940391
2010,55079019400,860,5,5.813953488372093
2010,55079019500,1025,10,9.75609756097561
2010,55079019600,999,4,4.004004004004004
2010,55079019700,1338,5,3.7369207772795217
2010,55079019800,1597,19,11.897307451471509
2010,55079019900,1011,7,6.9238377843719086
2010,55079020000,634,6,9.46372239747634
2010,55079020100,709,16,22.566995768688294
2010,55079020200,957,11,11.494252873563218
2010,55079020300,1128,13,11.52482269503546
2010,55079020400,625,15,24
2010,55079020500,639,10,15.64945226917058
2010,55079020600,1246,7,5.617977528089887
2010,55079020700,1419,14,9.866102889358704
2010,55079020800,1065,4,3.755868544600939
2010,55079020900,832,5,6.009615384615385
2010,55079021000,787,5,6.353240152477763
2010,55079021100,522,7,13.409961685823756
2010,55079021200,470,6,12.76595744680851
2010,55079021300,314,1,3.1847133757961785
2010,55079021400,414,5,12.077294685990339
2010,55079021500,933,4,4.287245444801715
2010,55079021600,1236,10,8.090614886731391
2010,55079021700,1863,17,9.12506709608159
2010,55079021800,475,2,4.2105263157894735
2010,55079185400,355,4,11.267605633802818
2010,55079185500,324,6,18.51851851851852
2010,55079185600,353,5,14.164305949008499
2010,55079185700,432,13,30.09259259259259
2010,55079185800,408,11,26.96078431372549
2010,55079185900,236,5,21.1864406779661
2010,55079186100,277,8,28.88086642599278
2010,55079186200,215,3,13.953488372093023
2010,55079186300,205,1,4.878048780487805
2010,55079186500,312,3,9.615384615384617
2010,55079186600,422,10,23.696682464454973
2010,55079186800,66,1,15.151515151515152
2010,55079186900,488,8,16.393442622950822
2010,55079187400,933,6,6.430868167202572
2011,55079000101,629,7,11.128775834658187
2011,55079000102,1076,20,18.58736059479554
2011,55079000201,910,18,19.78021978021978
2011,55079000202,1431,16,11.180992313067785
2011,55079000301,671,8,11.922503725782414
2011,55079000302,571,24,42.03152364273205
2011,55079000303,481,8,16.632016632016633
2011,55079000304,1060,14,13.20754716981132
2011,55079000400,373,10,26.80965147453083
2011,55079000501,755,12,15.894039735099337
2011,55079000502,454,16,35.24229074889868
2011,55079000600,1472,31,21.059782608695652
2011,55079000700,1025,20,19.51219512195122
2011,55079000800,1306,31,23.736600306278714
2011,55079000900,652,10,15.337423312883436
2011,55079001000,990,24,24.242424242424242
2011,55079001100,511,9,17.61252446183953
2011,55079001200,470,14,29.787234042553195
2011,55079001300,912,28,30.70175438596491
2011,55079001400,330,8,24.242424242424242
2011,55079001500,601,16,26.622296173044926
2011,55079001600,603,19,31.50912106135987
2011,55079001700,960,23,23.958333333333336
2011,55079001800,577,15,25.996533795493935
2011,55079001900,830,22,26.50602409638554
2011,55079002000,703,24,34.139402560455196
2011,55079002100,564,18,31.914893617021274
2011,55079002200,582,4,6.8728522336769755
2011,55079002300,1120,29,25.892857142857146
2011,55079002400,521,14,26.871401151631478
2011,55079002500,544,15,27.573529411764707
2011,55079002600,827,19,22.974607013301085
2011,55079002700,602,14,23.25581395348837
2011,55079002800,569,15,26.362038664323375
2011,55079002900,662,19,28.70090634441088
2011,55079003000,1200,31,25.833333333333332
2011,55079003100,1056,21,19.886363636363637
2011,55079003200,848,19,22.40566037735849
2011,55079003300,1147,29,25.283347863993026
2011,55079003400,1423,21,14.757554462403373
2011,55079003500,1048,22,20.99236641221374
2011,55079003600,547,7,12.79707495429616
2011,55079003700,773,16,20.69857697283312
2011,55079003800,668,12,17.964071856287426
2011,55079003900,775,16,20.64516129032258
2011,55079004000,560,7,12.5
2011,55079004100,793,22,27.742749054224465
2011,55079004200,676,16,23.668639053254438
2011,55079004300,1458,23,15.77503429355281
2011,55079004400,527,10,18.975332068311193
2011,55079004500,633,14,22.11690363349131
2011,55079004600,752,16,21.27659574468085
2011,55079004700,1058,23,21.73913043478261
2011,55079004800,996,28,28.112449799196785
2011,55079004900,1192,29,24.328859060402685
2011,55079005000,1366,22,16.105417276720353
2011,55079005100,732,22,30.054644808743166
2011,55079005200,572,16,27.972027972027973
2011,55079005300,708,8,11.299435028248588
2011,55079005400,1375,11,8
2011,55079005500,1206,11,9.12106135986733
2011,55079005600,782,1,1.278772378516624
2011,55079005700,851,4,4.700352526439483
2011,55079005800,965,12,12.435233160621761
2011,55079005900,931,22,23.630504833512354
2011,55079006000,520,19,36.53846153846154
2011,55079006100,567,15,26.455026455026452
2011,55079006200,566,17,30.035335689045933
2011,55079006300,566,22,38.869257950530034
2011,55079006400,566,10,17.6678445229682
2011,55079006500,621,12,19.32367149758454
2011,55079006600,718,14,19.498607242339833
2011,55079006700,335,13,38.80597014925373
2011,55079006800,621,16,25.764895330112722
2011,55079006900,533,18,33.77110694183865
2011,55079007000,577,12,20.79722703639515
2011,55079007100,506,10,19.76284584980237
2011,55079007200,814,6,7.371007371007371
2011,55079007300,563,2,3.552397868561279
2011,55079007400,441,1,2.2675736961451247
2011,55079007500,733,5,6.8212824010914055
2011,55079007700,505,2,3.9603960396039604
2011,55079007800,560,6,10.714285714285714
2011,55079007900,403,4,9.925558312655086
2011,55079008000,427,10,23.4192037470726
2011,55079008100,274,5,18.24817518248175
2011,55079008400,288,6,20.833333333333332
2011,55079008500,259,4,15.444015444015445
2011,55079008600,329,10,30.395136778115504
2011,55079008700,314,7,22.292993630573246
2011,55079008800,420,9,21.428571428571427
2011,55079008900,299,10,33.4448160535117
2011,55079009000,432,17,39.351851851851855
2011,55079009100,526,13,24.714828897338403
2011,55079009200,367,13,35.42234332425068
2011,55079009300,726,9,12.396694214876034
2011,55079009400,747,5,6.693440428380187
2011,55079009500,624,10,16.025641025641026
2011,55079009600,428,13,30.373831775700936
2011,55079009700,312,5,16.025641025641026
2011,55079009800,268,8,29.850746268656717
2011,55079009900,338,10,29.585798816568047
2011,55079010600,301,6,19.933554817275745
2011,55079010700,699,14,20.028612303290416
2011,55079010800,429,5,11.655011655011656
2011,55079011000,565,6,10.619469026548673
2011,55079011100,140,1,7.142857142857142
2011,55079011200,618,10,16.181229773462782
2011,55079011300,333,2,6.006006006006006
2011,55079011400,309,2,6.472491909385114
2011,55079012200,434,12,27.64976958525346
2011,55079012300,170,8,47.05882352941176
2011,55079012400,632,11,17.40506329113924
2011,55079012500,566,5,8.8339222614841
2011,55079012600,709,10,14.104372355430185
2011,55079012700,434,1,2.304147465437788
2011,55079012800,628,6,9.554140127388534
2011,55079012900,944,14,14.830508474576272
2011,55079013000,480,9,18.75
2011,55079013300,278,6,21.58273381294964
2011,55079013400,348,19,54.59770114942529
2011,55079013600,182,7,38.46153846153847
2011,55079013700,131,2,15.267175572519083
2011,55079014300,398,1,2.512562814070352
2011,55079014400,418,2,4.784688995215311
2011,55079014800,84,1,11.904761904761903
2011,55079014900,102,1,9.803921568627452
2011,55079015700,473,10,21.141649048625794
2011,55079015800,402,10,24.875621890547265
2011,55079015900,488,15,30.737704918032787
2011,55079016000,514,16,31.1284046692607
2011,55079016100,618,28,45.307443365695796
2011,55079016200,540,15,27.777777777777775
2011,55079016300,774,23,29.715762273901806
2011,55079016400,660,12,18.18181818181818
2011,55079016500,393,12,30.534351145038165
2011,55079016600,358,5,13.966480446927374
2011,55079016700,437,8,18.30663615560641
2011,55079016800,485,7,14.43298969072165
2011,55079016900,628,12,19.108280254777068
2011,55079017000,956,29,30.334728033472803
2011,55079017100,486,17,34.97942386831276
2011,55079017200,495,18,36.36363636363636
2011,55079017300,670,24,35.820895522388064
2011,55079017400,412,11,26.699029126213592
2011,55079017500,610,15,24.59016393442623
2011,55079017600,437,16,36.61327231121282
2011,55079017900,689,14,20.319303338171263
2011,55079018000,703,6,8.534850640113799
2011,55079018100,727,3,4.126547455295736
2011,55079018200,524,1,1.9083969465648853
2011,55079018300,669,10,14.947683109118087
2011,55079018400,424,4,9.433962264150942
2011,55079018500,606,9,14.85148514851485
2011,55079018600,466,12,25.751072961373392
2011,55079018700,541,17,31.423290203327173
2011,55079018800,348,13,37.356321839080465
2011,55079018900,369,6,16.260162601626018
2011,55079019000,1354,13,9.601181683899558
2011,55079019100,721,4,5.547850208044383
2011,55079019200,1145,14,12.22707423580786
2011,55079019300,973,8,8.221993833504625
2011,55079019400,861,5,5.807200929152149
2011,55079019500,1025,6,5.853658536585366
2011,55079019600,999,7,7.007007007007007
2011,55079019700,1339,4,2.987303958177745
2011,55079019800,1597,20,12.523481527864746
2011,55079019900,1011,4,3.956478733926805
2011,55079020000,634,6,9.46372239747634
2011,55079020100,709,8,11.283497884344147
2011,55079020200,957,19,19.853709508881924
2011,55079020300,1130,16,14.15929203539823
2011,55079020400,624,26,41.666666666666664
2011,55079020500,639,12,18.779342723004696
2011,55079020600,1246,13,10.433386837881221
2011,55079020700,1421,16,11.259676284306826
2011,55079020800,1074,4,3.7243947858473
2011,55079020900,833,4,4.801920768307323
2011,55079021000,788,6,7.614213197969543
2011,55079021100,521,9,17.27447216890595
2011,55079021200,469,1,2.1321961620469083
2011,55079021300,314,1,3.1847133757961785
2011,55079021400,413,3,7.263922518159807
2011,55079021500,933,7,7.502679528403001
2011,55079021600,1237,12,9.700889248181085
2011,55079021700,1865,12,6.434316353887399
2011,55079021800,475,5,10.526315789473683
2011,55079120300,6,2,333.3333333333333
2011,55079185400,348,5,14.367816091954023
2011,55079185500,320,3,9.375
2011,55079185600,346,8,23.12138728323699
2011,55079185700,424,8,18.867924528301884
2011,55079185800,400,7,17.5
2011,55079185900,234,4,17.094017094017097
2011,55079186000,113,1,8.849557522123893
2011,55079186100,276,7,25.36231884057971
2011,55079186200,212,4,18.867924528301884
2011,55079186300,210,14,66.66666666666667
2011,55079186500,312,5,16.025641025641026
2011,55079186600,421,11,26.128266033254157
2011,55079186900,488,5,10.245901639344261
2011,55079187000,572,7,12.237762237762238
2011,55079187400,933,6,6.430868167202572
2012,55079000101,629,12,19.077901430842605
2012,55079000102,1078,18,16.697588126159555
2012,55079000201,912,33,36.18421052631579
2012,55079000202,1443,29,20.097020097020096
2012,55079000301,671,6,8.941877794336811
2012,55079000302,572,16,27.972027972027973
2012,55079000303,479,10,20.876826722338205
2012,55079000304,1061,19,17.907634307257304
2012,55079000400,373,3,8.04289544235925
2012,55079000501,756,21,27.777777777777775
2012,55079000502,456,17,37.280701754385966
2012,55079000600,1471,45,30.591434398368456
2012,55079000700,1027,24,23.369036027263874
2012,55079000800,1306,26,19.90811638591118
2012,55079000900,652,11,16.87116564417178
2012,55079001000,992,43,43.34677419354839
2012,55079001100,511,16,31.31115459882583
2012,55079001200,468,22,47.008547008547005
2012,55079001300,913,30,32.85870755750274
2012,55079001400,329,7,21.27659574468085
2012,55079001500,600,16,26.666666666666668
2012,55079001600,602,17,28.23920265780731
2012,55079001700,960,23,23.958333333333336
2012,55079001800,575,19,33.04347826086956
2012,55079001900,832,27,32.45192307692308
2012,55079002000,702,22,31.33903133903134
2012,55079002100,562,20,35.587188612099645
2012,55079002200,581,13,22.37521514629948
2012,55079002300,1110,34,30.63063063063063
2012,55079002400,518,22,42.471042471042466
2012,55079002500,542,24,44.28044280442804
2012,55079002600,825,21,25.454545454545457
2012,55079002700,599,18,30.05008347245409
2012,55079002800,568,19,33.45070422535211
2012,55079002900,658,17,25.835866261398177
2012,55079003000,1200,36,30
2012,55079003100,1057,36,34.05865657521287
2012,55079003200,848,22,25.943396226415096
2012,55079003300,1147,16,13.949433304272015
2012,55079003400,1425,21,14.736842105263158
2012,55079003500,1048,30,28.62595419847328
2012,55079003600,547,13,23.76599634369287
2012,55079003700,772,17,22.020725388601036
2012,55079003800,668,20,29.940119760479043
2012,55079003900,777,21,27.027027027027028
2012,55079004000,559,19,33.98926654740608
2012,55079004100,792,20,25.252525252525253
2012,55079004200,674,12,17.804154302670625
2012,55079004300,1459,38,26.04523646333105
2012,55079004400,525,15,28.57142857142857
2012,55079004500,628,17,27.070063694267517
2012,55079004600,747,15,20.080321285140563
2012,55079004700,1049,33,31.458531935176357
2012,55079004800,993,31,31.21852970795569
2012,55079004900,1190,38,31.932773109243694
2012,55079005000,1366,36,26.35431918008785
2012,55079005100,732,7,9.562841530054644
2012,55079005200,572,10,17.482517482517483
2012,55079005300,708,13,18.361581920903955
2012,55079005400,1374,14,10.189228529839884
2012,55079005500,1207,19,15.741507870753937
2012,55079005600,782,4,5.115089514066496
2012,55079005700,851,7,8.225616921269095
2012,55079005800,965,10,10.362694300518134
2012,55079005900,929,28,30.139935414424112
2012,55079006000,519,17,32.75529865125241
2012,55079006100,564,29,51.41843971631206
2012,55079006200,563,31,55.06216696269983
2012,55079006300,558,31,55.55555555555555
2012,55079006400,559,13,23.25581395348837
2012,55079006500,617,32,51.86385737439222
2012,55079006600,707,13,18.38755304101839
2012,55079006700,329,8,24.316109422492403
2012,55079006800,614,14,22.80130293159609
2012,55079006900,537,16,29.7951582867784
2012,55079007000,575,14,24.34782608695652
2012,55079007100,506,10,19.76284584980237
2012,55079007200,814,9,11.056511056511056
2012,55079007300,563,3,5.328596802841918
2012,55079007400,443,4,9.029345372460496
2012,55079007500,733,4,5.457025920873124
2012,55079007600,414,2,4.830917874396135
2012,55079007700,504,6,11.904761904761903
2012,55079007800,559,6,10.73345259391771
2012,55079007900,404,4,9.900990099009901
2012,55079008000,428,6,14.018691588785046
2012,55079008100,273,11,40.2930402930403
2012,55079008400,283,3,10.60070671378092
2012,55079008500,253,9,35.57312252964427
2012,55079008600,329,8,24.316109422492403
2012,55079008700,309,5,16.181229773462782
2012,55079008800,436,9,20.642201834862387
2012,55079008900,291,9,30.927835051546392
2012,55079009000,423,30,70.92198581560284
2012,55079009100,516,31,60.077519379844965
2012,55079009200,366,10,27.3224043715847
2012,55079009300,726,8,11.019283746556475
2012,55079009400,747,6,8.032128514056224
2012,55079009500,625,8,12.8
2012,55079009600,418,18,43.0622009569378
2012,55079009700,309,10,32.362459546925564
2012,55079009800,267,9,33.70786516853933
2012,55079009900,331,14,42.29607250755287
2012,55079010600,298,2,6.7114093959731544
2012,55079010700,697,5,7.173601147776184
2012,55079010800,429,3,6.993006993006993
2012,55079011000,564,4,7.092198581560283
2012,55079011100,135,2,14.814814814814815
2012,55079011200,615,5,8.130081300813009
2012,55079011400,309,2,6.472491909385114
2012,55079012200,424,15,35.37735849056604
2012,55079012300,169,6,35.50295857988166
2012,55079012400,632,13,20.569620253164555
2012,55079012500,565,2,3.5398230088495577
2012,55079012600,710,7,9.859154929577466
2012,55079012700,435,4,9.195402298850574
2012,55079012800,628,6,9.554140127388534
2012,55079012900,945,17,17.98941798941799
2012,55079013000,480,11,22.916666666666664
2012,55079013300,279,8,28.67383512544803
2012,55079013400,347,7,20.172910662824208
2012,55079013500,63,1,15.873015873015872
2012,55079013600,184,5,27.17391304347826
2012,55079013700,132,5,37.87878787878788
2012,55079014300,397,1,2.5188916876574305
2012,55079014400,418,1,2.3923444976076556
2012,55079014600,55,1,18.18181818181818
2012,55079014700,64,1,15.625
2012,55079014800,85,1,11.76470588235294
2012,55079014900,102,2,19.607843137254903
2012,55079015700,472,2,4.237288135593221
2012,55079015800,400,6,15
2012,55079015900,489,9,18.404907975460123
2012,55079016000,514,14,27.237354085603112
2012,55079016100,617,17,27.55267423014587
2012,55079016200,540,18,33.333333333333336
2012,55079016300,773,16,20.69857697283312
2012,55079016400,658,9,13.677811550151976
2012,55079016500,385,8,20.77922077922078
2012,55079016600,357,15,42.016806722689076
2012,55079016700,435,10,22.988505747126435
2012,55079016800,485,2,4.123711340206186
2012,55079016900,627,21,33.49282296650718
2012,55079017000,955,24,25.130890052356023
2012,55079017100,486,8,16.46090534979424
2012,55079017200,493,13,26.36916835699797
2012,55079017300,669,21,31.390134529147982
2012,55079017400,412,11,26.699029126213592
2012,55079017500,609,20,32.84072249589491
2012,55079017600,437,18,41.18993135011441
2012,55079017900,689,9,13.062409288824384
2012,55079018000,701,18,25.677603423680456
2012,55079018100,727,5,6.87757909215956
2012,55079018200,524,3,5.7251908396946565
2012,55079018300,669,8,11.958146487294469
2012,55079018400,425,7,16.47058823529412
2012,55079018500,606,5,8.25082508250825
2012,55079018600,454,14,30.837004405286343
2012,55079018700,534,17,31.835205992509366
2012,55079018800,346,12,34.68208092485549
2012,55079018900,371,9,24.258760107816713
2012,55079019000,1355,14,10.33210332103321
2012,55079019100,722,2,2.770083102493075
2012,55079019200,1145,14,12.22707423580786
2012,55079019300,974,12,12.320328542094456
2012,55079019400,861,4,4.645760743321719
2012,55079019500,1025,6,5.853658536585366
2012,55079019600,999,5,5.005005005005005
2012,55079019700,1339,5,3.734129947722181
2012,55079019800,1597,21,13.149655604257983
2012,55079019900,1011,13,12.858555885262117
2012,55079020000,634,7,11.041009463722398
2012,55079020100,709,13,18.335684062059237
2012,55079020200,957,24,25.078369905956112
2012,55079020300,1130,24,21.238938053097346
2012,55079020400,625,24,38.4
2012,55079020500,639,13,20.34428794992175
2012,55079020600,1246,19,15.248796147672552
2012,55079020700,1422,25,17.580872011251756
2012,55079020800,1074,11,10.242085661080074
2012,55079020900,833,6,7.202881152460984
2012,55079021000,788,11,13.959390862944163
2012,55079021100,521,10,19.193857965451055
2012,55079021200,469,2,4.264392324093817
2012,55079021300,314,2,6.369426751592357
2012,55079021400,413,4,9.685230024213075
2012,55079021500,933,5,5.359056806002144
2012,55079021600,1236,16,12.944983818770227
2012,55079021700,1866,10,5.359056806002144
2012,55079021800,475,2,4.2105263157894735
2012,55079120300,6,3,500
2012,55079120400,15,2,133.33333333333334
2012,55079185400,338,9,26.627218934911244
2012,55079185500,314,3,9.554140127388534
2012,55079185600,343,11,32.06997084548105
2012,55079185700,421,10,23.752969121140143
2012,55079185800,398,11,27.638190954773872
2012,55079185900,235,5,21.27659574468085
2012,55079186000,113,1,8.849557522123893
2012,55079186100,276,11,39.85507246376811
2012,55079186200,213,2,9.389671361502348
2012,55079186300,210,2,9.5238095238095255
2012,55079186500,310,2,6.451612903225806
2012,55079186600,420,14,33.333333333333336
2012,55079186900,488,3,6.147540983606557
2012,55079187000,571,4,7.005253940455342
2012,55079187400,903,43,47.61904761904761
2013,55079000101,629,14,22.257551669316374
2013,55079000102,1076,18,16.728624535315983
2013,55079000201,902,24,26.607538802660756
2013,55079000202,1452,16,11.019283746556475
2013,55079000301,671,8,11.922503725782414
2013,55079000302,569,15,26.362038664323375
2013,55079000303,479,13,27.13987473903967
2013,55079000304,1061,19,17.907634307257304
2013,55079000400,372,8,21.505376344086024
2013,55079000501,756,20,26.455026455026452
2013,55079000502,453,19,41.94260485651214
2013,55079000600,1471,34,23.11352821210061
2013,55079000700,1029,22,21.379980563654033
2013,55079000800,1307,30,22.953328232593726
2013,55079000900,652,10,15.337423312883436
2013,55079001000,986,30,30.425963488843813
2013,55079001100,507,15,29.585798816568047
2013,55079001200,465,18,38.70967741935484
2013,55079001300,908,32,35.24229074889868
2013,55079001400,327,10,30.581039755351682
2013,55079001500,600,19,31.666666666666668
2013,55079001600,603,15,24.875621890547265
2013,55079001700,958,21,21.920668058455117
2013,55079001800,576,15,26.041666666666668
2013,55079001900,829,20,24.125452352231605
2013,55079002000,701,20,28.530670470756064
2013,55079002100,562,20,35.587188612099645
2013,55079002200,579,12,20.72538860103627
2013,55079002300,1103,34,30.82502266545784
2013,55079002400,510,20,39.21568627450981
2013,55079002500,536,16,29.850746268656717
2013,55079002600,822,41,49.87834549878345
2013,55079002700,594,23,38.72053872053872
2013,55079002800,562,18,32.028469750889684
2013,55079002900,653,22,33.6906584992343
2013,55079003000,1199,31,25.85487906588824
2013,55079003100,1056,42,39.77272727272727
2013,55079003200,848,23,27.12264150943396
2013,55079003300,1147,23,20.05231037489102
2013,55079003400,1426,27,18.93408134642356
2013,55079003500,1046,27,25.812619502868067
2013,55079003600,547,10,18.281535648994517
2013,55079003700,770,21,27.27272727272727
2013,55079003800,668,19,28.44311377245509
2013,55079003900,775,16,20.64516129032258
2013,55079004000,558,20,35.842293906810035
2013,55079004100,784,25,31.887755102040817
2013,55079004200,671,18,26.825633383010434
2013,55079004300,1444,44,30.470914127423825
2013,55079004400,523,16,30.592734225621413
2013,55079004500,619,17,27.463651050080774
2013,55079004600,739,19,25.71041948579161
2013,55079004700,1035,28,27.05314009661836
2013,55079004800,987,38,38.500506585612975
2013,55079004900,1192,23,19.29530201342282
2013,55079005000,1367,36,26.335040234089245
2013,55079005100,732,19,25.956284153005466
2013,55079005200,571,13,22.76707530647986
2013,55079005300,709,12,16.925246826516222
2013,55079005400,1374,17,12.372634643377001
2013,55079005500,1207,14,11.599005799502901
2013,55079005600,782,3,3.8363171355498724
2013,55079005700,851,9,10.575793184488838
2013,55079005800,965,6,6.217616580310881
2013,55079005900,928,22,23.706896551724135
2013,55079006000,519,13,25.048169556840076
2013,55079006100,565,17,30.088495575221238
2013,55079006200,552,23,41.666666666666664
2013,55079006300,547,16,29.250457038391225
2013,55079006400,548,14,25.547445255474454
2013,55079006500,602,7,11.627906976744185
2013,55079006600,695,13,18.70503597122302
2013,55079006700,322,8,24.844720496894407
2013,55079006800,598,13,21.73913043478261
2013,55079006900,532,13,24.43609022556391
2013,55079007000,569,7,12.302284710017574
2013,55079007100,506,4,7.905138339920948
2013,55079007200,814,7,8.5995085995086
2013,55079007300,563,5,8.880994671403197
2013,55079007400,442,3,6.787330316742081
2013,55079007500,733,4,5.457025920873124
2013,55079007600,414,5,12.077294685990339
2013,55079007700,504,10,19.841269841269842
2013,55079007800,559,3,5.366726296958855
2013,55079007900,402,1,2.487562189054726
2013,55079008000,427,2,4.68384074941452
2013,55079008100,273,5,18.315018315018317
2013,55079008400,307,7,22.80130293159609
2013,55079008500,247,5,20.242914979757085
2013,55079008600,327,7,21.406727828746178
2013,55079008700,319,9,28.213166144200628
2013,55079008800,432,6,13.888888888888888
2013,55079008900,288,5,17.36111111111111
2013,55079009000,414,22,53.14009661835749
2013,55079009100,519,21,40.46242774566474
2013,55079009200,364,7,19.230769230769234
2013,55079009300,726,18,24.793388429752067
2013,55079009400,747,3,4.016064257028112
2013,55079009500,626,7,11.182108626198083
2013,55079009600,413,10,24.213075060532688
2013,55079009700,304,10,32.89473684210526
2013,55079009800,265,8,30.18867924528302
2013,55079009900,321,6,18.69158878504673
2013,55079010600,296,4,13.513513513513514
2013,55079010700,698,4,5.730659025787966
2013,55079010800,429,2,4.662004662004662
2013,55079011000,562,2,3.558718861209964
2013,55079011100,135,1,7.407407407407407
2013,55079011200,614,7,11.400651465798045
2013,55079011400,309,2,6.472491909385114
2013,55079012200,425,11,25.88235294117647
2013,55079012300,167,8,47.90419161676647
2013,55079012400,630,9,14.285714285714285
2013,55079012500,565,2,3.5398230088495577
2013,55079012600,710,10,14.084507042253522
2013,55079012700,435,5,11.494252873563218
2013,55079012800,614,4,6.514657980456026
2013,55079012900,944,15,15.889830508474576
2013,55079013000,480,6,12.5
2013,55079013300,278,6,21.58273381294964
2013,55079013400,348,15,43.10344827586207
2013,55079013500,63,2,31.746031746031743
2013,55079013600,183,5,27.3224043715847
2013,55079013700,131,1,7.633587786259541
2013,55079014300,397,1,2.5188916876574305
2013,55079014400,418,1,2.3923444976076556
2013,55079014600,55,1,18.18181818181818
2013,55079014800,85,5,58.8235294117647
2013,55079014900,102,1,9.803921568627452
2013,55079015700,471,5,10.615711252653927
2013,55079015800,400,13,32.5
2013,55079015900,492,13,26.42276422764228
2013,55079016000,512,10,19.53125
2013,55079016100,616,13,21.103896103896105
2013,55079016200,539,15,27.82931354359926
2013,55079016300,772,16,20.72538860103627
2013,55079016400,659,5,7.587253414264037
2013,55079016500,385,1,2.5974025974025974
2013,55079016600,355,4,11.267605633802818
2013,55079016700,435,12,27.586206896551722
2013,55079016800,487,9,18.480492813141684
2013,55079016900,625,16,25.6
2013,55079017000,954,34,35.63941299790356
2013,55079017100,486,12,24.691358024691358
2013,55079017200,493,18,36.511156186612574
2013,55079017300,666,21,31.531531531531527
2013,55079017400,410,13,31.70731707317073
2013,55079017500,607,17,28.00658978583196
2013,55079017600,437,13,29.748283752860413
2013,55079017900,690,15,21.73913043478261
2013,55079018000,701,12,17.118402282453637
2013,55079018100,727,2,2.751031636863824
2013,55079018300,670,8,11.940298507462687
2013,55079018400,425,4,9.411764705882351
2013,55079018500,606,10,16.5016501650165
2013,55079018600,445,12,26.966292134831463
2013,55079018700,526,14,26.61596958174905
2013,55079018800,346,11,31.791907514450866
