year_end,tract_2010,parcels
2008,55079018000,702
2008,55079018100,725
2008,55079018200,537
2008,55079018300,640
2008,55079018400,448
2008,55079018500,606
2008,55079018600,467
2008,55079018700,543
2008,55079018800,348
2008,55079018900,371
2008,55079019000,1349
2008,55079019100,720
2008,55079019200,1149
2008,55079019300,969
2008,55079019400,860
2008,55079019500,1024
2008,55079019600,999
2008,55079019700,1338
2008,55079019800,1597
2008,55079019900,997
2008,55079020000,621
2008,55079020100,709
2008,55079020200,957
2008,55079020300,1128
2008,55079020400,626
2008,55079020500,639
2008,55079020600,1246
2008,55079020700,1405
2008,55079020800,1045
2008,55079020900,832
2008,55079021000,787
2008,55079021100,523
2008,55079021200,470
2008,55079021300,314
2008,55079021400,414
2008,55079021500,933
2008,55079021600,1237
2008,55079021700,1863
2008,55079021800,468
2008,55079060200,19
2008,55079080400,2
2008,55079090200,12
2008,55079091000,23
2008,55079091300,9
2008,55079091400,7
2008,55079101600,10
2008,55079110100,23
2008,55079120300,14
2008,55079120400,33
2008,55079120502,10
2008,55079185100,8
2008,55079185200,21
2008,55079185400,354
2008,55079185500,334
2008,55079185600,353
2008,55079185700,444
2008,55079185800,415
2008,55079185900,233
2008,55079186000,108
2008,55079186100,274
2008,55079186200,217
2008,55079186300,205
2008,55079186400,2
2008,55079186500,316
2008,55079186600,423
2008,55079186800,66
2008,55079186900,553
2008,55079187000,438
2008,55079187400,879
2008,55079980000,17
2009,55079000101,626
2009,55079000102,1078
2009,55079000201,938
2009,55079000202,1415
2009,55079000301,672
2009,55079000302,573
2009,55079000303,480
2009,55079000304,1074
2009,55079000400,373
2009,55079000501,755
2009,55079000502,456
2009,55079000600,1460
2009,55079000700,1028
2009,55079000800,1308
2009,55079000900,653
2009,55079001000,995
2009,55079001100,512
2009,55079001200,470
2009,55079001300,912
2009,55079001400,330
2009,55079001500,602
2009,55079001600,606
2009,55079001700,961
2009,55079001800,581
2009,55079001900,836
2009,55079002000,709
2009,55079002100,567
2009,55079002200,577
2009,55079002300,1126
2009,55079002400,530
2009,55079002500,549
2009,55079002600,831
2009,55079002700,606
2009,55079002800,570
2009,55079002900,662
2009,55079003000,1203
2009,55079003100,1054
2009,55079003200,850
2009,55079003300,1148
2009,55079003400,1428
2009,55079003500,1049
2009,55079003600,545
2009,55079003700,778
2009,55079003800,669
2009,55079003900,781
2009,55079004000,562
2009,55079004100,801
2009,55079004200,683
2009,55079004300,1466
2009,55079004400,525
2009,55079004500,637
2009,55079004600,758
2009,55079004700,1077
2009,55079004800,1006
2009,55079004900,1196
2009,55079005000,1370
2009,55079005100,732
2009,55079005200,572
2009,55079005300,708
2009,55079005400,1375
2009,55079005500,1209
2009,55079005600,782
2009,55079005700,852
2009,55079005800,965
2009,55079005900,911
2009,55079006000,521
2009,55079006100,571
2009,55079006200,579
2009,55079006300,582
2009,55079006400,576
2009,55079006500,647
2009,55079006600,747
2009,55079006700,344
2009,55079006800,633
2009,55079006900,537
2009,55079007000,581
2009,55079007100,509
2009,55079007200,813
2009,55079007300,563
2009,55079007400,439
2009,55079007500,734
2009,55079007600,397
2009,55079007700,502
2009,55079007800,560
2009,55079007900,405
2009,55079008000,424
2009,55079008100,283
2009,55079008400,305
2009,55079008500,267
2009,55079008600,343
2009,55079008700,327
2009,55079008800,443
2009,55079008900,308
2009,55079009000,438
2009,55079009100,540
2009,55079009200,373
2009,55079009300,727
2009,55079009400,746
2009,55079009500,625
2009,55079009600,438
2009,55079009700,324
2009,55079009800,278
2009,55079009900,351
2009,55079010600,304
2009,55079010700,622
2009,55079010800,412
2009,55079011000,457
2009,55079011100,140
2009,55079011200,623
2009,55079011300,333
2009,55079011400,312
2009,55079012200,439
2009,55079012300,172
2009,55079012400,632
2009,55079012500,566
2009,55079012600,699
2009,55079012700,434
2009,55079012800,628
2009,55079012900,944
2009,55079013000,495
2009,55079013300,279
2009,55079013400,350
2009,55079013500,63
2009,55079013600,186
2009,55079013700,129
2009,55079014300,397
2009,55079014400,387
2009,55079014600,57
2009,55079014700,68
2009,55079014800,85
2009,55079014900,102
2009,55079015700,476
2009,55079015800,404
2009,55079015900,491
2009,55079016000,514
2009,55079016100,618
2009,55079016200,540
2009,55079016300,780
2009,55079016400,665
2009,55079016500,392
2009,55079016600,362
2009,55079016700,439
2009,55079016800,487
2009,55079016900,638
2009,55079017000,954
2009,55079017100,486
2009,55079017200,472
2009,55079017300,670
2009,55079017400,415
2009,55079017500,613
2009,55079017600,439
2009,55079017900,696
2009,55079018000,702
2009,55079018100,727
2009,55079018200,536
2009,55079018300,640
2009,55079018400,448
2009,55079018500,606
2009,55079018600,466
2009,55079018700,543
2009,55079018800,348
2009,55079018900,371
2009,55079019000,1349
2009,55079019100,721
2009,55079019200,1149
2009,55079019300,970
2009,55079019400,860
2009,55079019500,1025
2009,55079019600,999
2009,55079019700,1338
2009,55079019800,1597
2009,55079019900,997
2009,55079020000,621
2009,55079020100,709
2009,55079020200,957
2009,55079020300,1128
2009,55079020400,626
2009,55079020500,639
2009,55079020600,1246
2009,55079020700,1405
2009,55079020800,1045
2009,55079020900,832
2009,55079021000,787
2009,55079021100,522
2009,55079021200,470
2009,55079021300,314
2009,55079021400,414
2009,55079021500,933
2009,55079021600,1237
2009,55079021700,1863
2009,55079021800,468
2009,55079060200,19
2009,55079080400,2
2009,55079090200,12
2009,55079091000,23
2009,55079091300,9
2009,55079091400,7
2009,55079101600,10
2009,55079110100,23
2009,55079120300,14
2009,55079120400,33
2009,55079120502,10
2009,55079185100,8
2009,55079185200,21
2009,55079185400,355
2009,55079185500,331
2009,55079185600,354
2009,55079185700,437
2009,55079185800,412
2009,55079185900,231
2009,55079186000,109
2009,55079186100,275
2009,55079186200,217
2009,55079186300,205
2009,55079186400,2
2009,55079186500,312
2009,55079186600,423
2009,55079186800,66
2009,55079186900,550
2009,55079187000,514
2009,55079187400,933
2009,55079980000,17
2010,55079000101,630
2010,55079000102,1078
2010,55079000201,940
2010,55079000202,1431
2010,55079000301,672
2010,55079000302,572
2010,55079000303,481
2010,55079000304,1074
2010,55079000400,373
2010,55079000501,755
2010,55079000502,455
2010,55079000600,1458
2010,55079000700,1027
2010,55079000800,1307
2010,55079000900,652
2010,55079001000,992
2010,55079001100,512
2010,55079001200,470
2010,55079001300,914
2010,55079001400,330
2010,55079001500,601
2010,55079001600,606
2010,55079001700,961
2010,55079001800,580
2010,55079001900,834
2010,55079002000,706
2010,55079002100,566
2010,55079002200,578
2010,55079002300,1125
2010,55079002400,526
2010,55079002500,548
2010,55079002600,832
2010,55079002700,604
2010,55079002800,570
2010,55079002900,663
2010,55079003000,1201
2010,55079003100,1053
2010,55079003200,851
2010,55079003300,1147
2010,55079003400,1428
2010,55079003500,1049
2010,55079003600,545
2010,55079003700,776
2010,55079003800,670
2010,55079003900,778
2010,55079004000,562
2010,55079004100,799
2010,55079004200,684
2010,55079004300,1465
2010,55079004400,526
2010,55079004500,635
2010,55079004600,756
2010,55079004700,1070
2010,55079004800,1004
2010,55079004900,1194
2010,55079005000,1370
2010,55079005100,732
2010,55079005200,572
2010,55079005300,708
2010,55079005400,1375
2010,55079005500,1209
2010,55079005600,782
2010,55079005700,851
2010,55079005800,965
2010,55079005900,912
2010,55079006000,522
2010,55079006100,569
2010,55079006200,575
2010,55079006300,578
2010,55079006400,579
2010,55079006500,635
2010,55079006600,734
2010,55079006700,342
2010,55079006800,630
2010,55079006900,538
2010,55079007000,583
2010,55079007100,509
2010,55079007200,814
2010,55079007300,563
2010,55079007400,441
2010,55079007500,734
2010,55079007600,397
2010,55079007700,505
2010,55079007800,560
2010,55079007900,403
2010,55079008000,428
2010,55079008100,282
2010,55079008400,300
2010,55079008500,265
2010,55079008600,338
2010,55079008700,324
2010,55079008800,430
2010,55079008900,303
2010,55079009000,435
2010,55079009100,532
2010,55079009200,369
2010,55079009300,726
2010,55079009400,747
2010,55079009500,625
2010,55079009600,433
2010,55079009700,317
2010,55079009800,274
2010,55079009900,347
2010,55079010600,305
2010,55079010700,699
2010,55079010800,412
2010,55079011000,565
2010,55079011100,140
2010,55079011200,629
2010,55079011300,333
2010,55079011400,309
2010,55079012200,438
2010,55079012300,171
2010,55079012400,632
2010,55079012500,566
2010,55079012600,699
2010,55079012700,434
2010,55079012800,628
2010,55079012900,945
2010,55079013000,496
2010,55079013300,280
2010,55079013400,348
2010,55079013500,63
2010,55079013600,185
2010,55079013700,133
2010,55079014300,398
2010,55079014400,418
2010,55079014600,57
2010,55079014700,68
2010,55079014800,84
2010,55079014900,102
2010,55079015700,475
2010,55079015800,404
2010,55079015900,492
2010,55079016000,514
2010,55079016100,618
2010,55079016200,540
2010,55079016300,777
2010,55079016400,661
2010,55079016500,394
2010,55079016600,358
2010,55079016700,438
2010,55079016800,488
2010,55079016900,635
2010,55079017000,954
2010,55079017100,486
2010,55079017200,473
2010,55079017300,670
2010,55079017400,413
2010,55079017500,610
2010,55079017600,438
2010,55079017900,696
2010,55079018000,702
2010,55079018100,728
2010,55079018200,537
2010,55079018300,640
2010,55079018400,446
2010,55079018500,606
2010,55079018600,467
2010,55079018700,542
2010,55079018800,348
2010,55079018900,371
2010,55079019000,1351
2010,55079019100,722
2010,55079019200,1149
2010,55079019300,969
2010,55079019400,861
2010,55079019500,1025
2010,55079019600,999
2010,55079019700,1339
2010,55079019800,1597
2010,55079019900,997
2010,55079020000,621
2010,55079020100,709
2010,55079020200,957
2010,55079020300,1130
2010,55079020400,624
2010,55079020500,639
2010,55079020600,1246
2010,55079020700,1406
2010,55079020800,1054
2010,55079020900,833
2010,55079021000,788
2010,55079021100,521
2010,55079021200,470
2010,55079021300,314
2010,55079021400,413
2010,55079021500,933
2010,55079021600,1237
2010,55079021700,1866
2010,55079021800,468
2010,55079060200,19
2010,55079080400,2
2010,55079090200,12
2010,55079091000,23
2010,55079091300,9
2010,55079091400,7
2010,55079101600,10
2010,55079110100,23
2010,55079120300,14
2010,55079120400,33
2010,55079120502,10
2010,55079185100,8
2010,55079185200,22
2010,55079185400,351
2010,55079185500,331
2010,55079185600,350
2010,55079185700,438
2010,55079185800,409
2010,55079185900,233
2010,55079186000,113
2010,55079186100,276
2010,55079186200,215
2010,55079186300,210
2010,55079186400,2
2010,55079186500,314
2010,55079186600,424
2010,55079186800,66
2010,55079186900,550
2010,55079187000,516
2010,55079187400,933
2010,55079980000,17
2011,55079000101,629
2011,55079000102,1078
2011,55079000201,940
2011,55079000202,1443
2011,55079000301,671
2011,55079000302,572
2011,55079000303,479
2011,55079000304,1075
2011,55079000400,373
2011,55079000501,756
2011,55079000502,456
2011,55079000600,1458
2011,55079000700,1027
2011,55079000800,1308
2011,55079000900,652
2011,55079001000,995
2011,55079001100,511
2011,55079001200,469
2011,55079001300,914
2011,55079001400,330
2011,55079001500,601
2011,55079001600,602
2011,55079001700,961
2011,55079001800,578
2011,55079001900,833
2011,55079002000,702
2011,55079002100,563
2011,55079002200,577
2011,55079002300,1117
2011,55079002400,522
2011,55079002500,545
2011,55079002600,827
2011,55079002700,601
2011,55079002800,568
2011,55079002900,661
2011,55079003000,1201
2011,55079003100,1054
2011,55079003200,851
2011,55079003300,1147
2011,55079003400,1429
2011,55079003500,1048
2011,55079003600,545
2011,55079003700,775
2011,55079003800,669
2011,55079003900,777
2011,55079004000,559
2011,55079004100,793
2011,55079004200,676
2011,55079004300,1462
2011,55079004400,525
2011,55079004500,632
2011,55079004600,752
2011,55079004700,1059
2011,55079004800,998
2011,55079004900,1193
2011,55079005000,1367
2011,55079005100,732
2011,55079005200,572
2011,55079005300,708
2011,55079005400,1375
2011,55079005500,1209
2011,55079005600,782
2011,55079005700,851
2011,55079005800,965
2011,55079005900,910
2011,55079006000,520
2011,55079006100,568
2011,55079006200,566
2011,55079006300,567
2011,55079006400,566
2011,55079006500,623
2011,55079006600,715
2011,55079006700,335
2011,55079006800,618
2011,55079006900,540
2011,55079007000,581
2011,55079007100,506
2011,55079007200,814
2011,55079007300,563
2011,55079007400,443
2011,55079007500,733
2011,55079007600,397
2011,55079007700,504
2011,55079007800,559
2011,55079007900,405
2011,55079008000,429
2011,55079008100,275
2011,55079008400,287
2011,55079008500,257
2011,55079008600,331
2011,55079008700,313
2011,55079008800,441
2011,55079008900,295
2011,55079009000,426
2011,55079009100,521
2011,55079009200,367
2011,55079009300,726
2011,55079009400,747
2011,55079009500,625
2011,55079009600,421
2011,55079009700,312
2011,55079009800,271
2011,55079009900,342
2011,55079010600,300
2011,55079010700,698
2011,55079010800,412
2011,55079011000,565
2011,55079011100,135
2011,55079011200,626
2011,55079011300,333
2011,55079011400,309
2011,55079012200,430
2011,55079012300,170
2011,55079012400,633
2011,55079012500,566
2011,55079012600,700
2011,55079012700,435
2011,55079012800,628
2011,55079012900,945
2011,55079013000,495
2011,55079013300,279
2011,55079013400,347
2011,55079013500,63
2011,55079013600,185
2011,55079013700,134
2011,55079014300,397
2011,55079014400,418
2011,55079014600,55
2011,55079014700,67
2011,55079014800,85
2011,55079014900,102
2011,55079015700,472
2011,55079015800,401
2011,55079015900,490
2011,55079016000,514
2011,55079016100,618
2011,55079016200,541
2011,55079016300,773
2011,55079016400,659
2011,55079016500,386
2011,55079016600,357
2011,55079016700,435
2011,55079016800,486
2011,55079016900,632
2011,55079017000,953
2011,55079017100,486
2011,55079017200,472
2011,55079017300,669
2011,55079017400,412
2011,55079017500,610
2011,55079017600,437
2011,55079017900,696
2011,55079018000,700
2011,55079018100,728
2011,55079018200,537
2011,55079018300,640
2011,55079018400,447
2011,55079018500,606
2011,55079018600,455
2011,55079018700,534
2011,55079018800,346
2011,55079018900,371
2011,55079019000,1351
2011,55079019100,723
2011,55079019200,1149
2011,55079019300,970
2011,55079019400,861
2011,55079019500,1025
2011,55079019600,999
2011,55079019700,1339
2011,55079019800,1597
2011,55079019900,997
2011,55079020000,621
2011,55079020100,709
2011,55079020200,957
2011,55079020300,1130
2011,55079020400,625
2011,55079020500,640
2011,55079020600,1246
2011,55079020700,1407
2011,55079020800,1054
2011,55079020900,833
2011,55079021000,788
2011,55079021100,521
2011,55079021200,469
2011,55079021300,314
2011,55079021400,413
2011,55079021500,933
2011,55079021600,1236
2011,55079021700,1866
2011,55079021800,468
2011,55079060200,19
2011,55079080400,2
2011,55079090200,12
2011,55079091000,23
2011,55079091300,9
2011,55079091400,7
2011,55079101600,10
2011,55079110100,23
2011,55079120300,14
2011,55079120400,33
2011,55079120502,10
2011,55079185100,8
2011,55079185200,22
2011,55079185400,338
2011,55079185500,326
2011,55079185600,345
2011,55079185700,424
2011,55079185800,402
2011,55079185900,230
2011,55079186000,113
2011,55079186100,275
2011,55079186200,213
2011,55079186300,210
2011,55079186400,2
2011,55079186500,311
2011,55079186600,421
2011,55079186800,66
2011,55079186900,550
2011,55079187000,515
2011,55079187400,903
2011,55079980000,17
2012,55079000101,629
2012,55079000102,1077
2012,55079000201,939
2012,55079000202,1454
2012,55079000301,671
2012,55079000302,572
2012,55079000303,479
2012,55079000304,1075
2012,55079000400,373
2012,55079000501,756
2012,55079000502,454
2012,55079000600,1458
2012,55079000700,1029
2012,55079000800,1308
2012,55079000900,652
2012,55079001000,994
2012,55079001100,511
2012,55079001200,467
2012,55079001300,911
2012,55079001400,327
2012,55079001500,600
2012,55079001600,603
2012,55079001700,960
2012,55079001800,577
2012,55079001900,832
2012,55079002000,704
2012,55079002100,564
2012,55079002200,577
2012,55079002300,1112
2012,55079002400,521
2012,55079002500,543
2012,55079002600,826
2012,55079002700,598
2012,55079002800,567
2012,55079002900,658
2012,55079003000,1199
2012,55079003100,1054
2012,55079003200,851
2012,55079003300,1147
2012,55079003400,1430
2012,55079003500,1048
2012,55079003600,545
2012,55079003700,775
2012,55079003800,668
2012,55079003900,777
2012,55079004000,559
2012,55079004100,790
2012,55079004200,676
2012,55079004300,1459
2012,55079004400,524
2012,55079004500,628
2012,55079004600,744
2012,55079004700,1050
2012,55079004800,993
2012,55079004900,1194
2012,55079005000,1367
2012,55079005100,732
2012,55079005200,572
2012,55079005300,709
2012,55079005400,1374
2012,55079005500,1209
2012,55079005600,782
2012,55079005700,851
2012,55079005800,965
2012,55079005900,909
2012,55079006000,520
2012,55079006100,567
2012,55079006200,559
2012,55079006300,556
2012,55079006400,556
2012,55079006500,610
2012,55079006600,706
2012,55079006700,325
2012,55079006800,609
2012,55079006900,539
2012,55079007000,575
2012,55079007100,507
2012,55079007200,814
2012,55079007300,563
2012,55079007400,442
2012,55079007500,733
2012,55079007600,397
2012,55079007700,504
2012,55079007800,559
2012,55079007900,402
2012,55079008000,428
2012,55079008100,274
2012,55079008400,311
2012,55079008500,253
2012,55079008600,329
2012,55079008700,323
2012,55079008800,436
2012,55079008900,291
2012,55079009000,419
2012,55079009100,522
2012,55079009200,365
2012,55079009300,727
2012,55079009400,747
2012,55079009500,626
2012,55079009600,415
2012,55079009700,307
2012,55079009800,269
2012,55079009900,331
2012,55079010600,297
2012,55079010700,698
2012,55079010800,412
2012,55079011000,563
2012,55079011100,135
2012,55079011200,625
2012,55079011300,333
2012,55079011400,309
2012,55079012200,428
2012,55079012300,168
2012,55079012400,630
2012,55079012500,565
2012,55079012600,700
2012,55079012700,435
2012,55079012800,614
2012,55079012900,944
2012,55079013000,495
2012,55079013300,279
2012,55079013400,348
2012,55079013500,63
2012,55079013600,186
2012,55079013700,134
2012,55079014300,397
2012,55079014400,418
2012,55079014600,55
2012,55079014700,67
2012,55079014800,85
2012,55079014900,102
2012,55079015700,472
2012,55079015800,401
2012,55079015900,492
2012,55079016000,513
2012,55079016100,617
2012,55079016200,539
2012,55079016300,775
2012,55079016400,660
2012,55079016500,385
2012,55079016600,356
2012,55079016700,435
2012,55079016800,489
2012,55079016900,629
2012,55079017000,952
2012,55079017100,486
2012,55079017200,470
2012,55079017300,667
2012,55079017400,410
2012,55079017500,608
2012,55079017600,438
2012,55079017900,697
2012,55079018000,700
2012,55079018100,728
2012,55079018200,537
2012,55079018300,641
2012,55079018400,447
2012,55079018500,606
2012,55079018600,445
2012,55079018700,528
2012,55079018800,346
2012,55079018900,371
2012,55079019000,1351
2012,55079019100,724
2012,55079019200,1149
2012,55079019300,970
2012,55079019400,862
2012,55079019500,1024
2012,55079019600,999
2012,55079019700,1339
2012,55079019800,1598
2012,55079019900,997
2012,55079020000,621
2012,55079020100,708
2012,55079020200,955
2012,55079020300,1130
2012,55079020400,625
2012,55079020500,639
2012,55079020600,1247
2012,55079020700,1407
2012,55079020800,1054
2012,55079020900,833
2012,55079021000,787
2012,55079021100,521
2012,55079021200,469
2012,55079021300,314
2012,55079021400,411
2012,55079021500,933
2012,55079021600,1236
2012,55079021700,1866
2012,55079021800,468
2012,55079060200,19
2012,55079080400,2
2012,55079090200,12
2012,55079091000,23
2012,55079091300,9
2012,55079091400,7
2012,55079101600,10
2012,55079110100,23
2012,55079120300,14
2012,55079120400,33
2012,55079120502,10
2012,55079185100,8
2012,55079185200,22
2012,55079185400,333
2012,55079185500,319
2012,55079185600,339
2012,55079185700,422
2012,55079185800,402
2012,55079185900,232
2012,55079186000,113
2012,55079186100,276
2012,55079186200,212
2012,55079186300,224
2012,55079186400,2
2012,55079186500,307
2012,55079186600,416
2012,55079186800,67
2012,55079186900,550
2012,55079187000,524
2012,55079187400,903
2012,55079980000,17
2013,55079000101,629
2013,55079000102,1077
2013,55079000201,932
2013,55079000202,1459
2013,55079000301,672
2013,55079000302,570
2013,55079000303,479
2013,55079000304,1074
2013,55079000400,372
2013,55079000501,755
2013,55079000502,454
2013,55079000600,1457
2013,55079000700,1029
2013,55079000800,1309
2013,55079000900,653
2013,55079001000,987
2013,55079001100,507
2013,55079001200,467
2013,55079001300,909
2013,55079001400,327
2013,55079001500,601
2013,55079001600,604
2013,55079001700,959
2013,55079001800,577
2013,55079001900,828
2013,55079002000,700
2013,55079002100,563
2013,55079002200,575
2013,55079002300,1101
2013,55079002400,505
2013,55079002500,537
2013,55079002600,822
2013,55079002700,593
2013,55079002800,560
2013,55079002900,655
2013,55079003000,1198
2013,55079003100,1052
2013,55079003200,851
2013,55079003300,1147
2013,55079003400,1431
2013,55079003500,1047
2013,55079003600,544
2013,55079003700,772
2013,55079003800,669
2013,55079003900,775
2013,55079004000,558
2013,55079004100,787
2013,55079004200,673
2013,55079004300,1450
2013,55079004400,518
2013,55079004500,622
2013,55079004600,741
2013,55079004700,1034
2013,55079004800,985
2013,55079004900,1190
2013,55079005000,1365
2013,55079005100,732
2013,55079005200,572
2013,55079005300,709
2013,55079005400,1374
2013,55079005500,1209
2013,55079005600,781
2013,55079005700,851
2013,55079005800,965
2013,55079005900,907
2013,55079006000,519
2013,55079006100,565
2013,55079006200,543
2013,55079006300,538
2013,55079006400,537
2013,55079006500,592
2013,55079006600,698
2013,55079006700,319
2013,55079006800,595
2013,55079006900,530
2013,55079007000,564
2013,55079007100,508
2013,55079007200,814
2013,55079007300,563
2013,55079007400,441
2013,55079007500,733
2013,55079007600,397
2013,55079007700,502
2013,55079007800,560
2013,55079007900,403
2013,55079008000,426
2013,55079008100,274
2013,55079008400,308
2013,55079008500,251
2013,55079008600,324
2013,55079008700,324
2013,55079008800,432
2013,55079008900,276
2013,55079009000,412
2013,55079009100,516
2013,55079009200,365
2013,55079009300,725
2013,55079009400,747
2013,55079009500,625
2013,55079009600,410
2013,55079009700,306
2013,55079009800,261
2013,55079009900,321
2013,55079010600,297
2013,55079010700,697
2013,55079010800,381
2013,55079011000,561
2013,55079011100,136
2013,55079011200,627
2013,55079011300,332
2013,55079011400,310
2013,55079012200,422
2013,55079012300,168
2013,55079012400,630
2013,55079012500,566
2013,55079012600,699
2013,55079012700,435
2013,55079012800,614
2013,55079012900,943
2013,55079013000,495
2013,55079013300,278
2013,55079013400,347
2013,55079013500,62
2013,55079013600,184
2013,55079013700,134
2013,55079014300,395
2013,55079014400,418
2013,55079014600,54
2013,55079014700,65
2013,55079014800,84
2013,55079014900,100
2013,55079015700,471
2013,55079015800,398
2013,55079015900,491
2013,55079016000,510
2013,55079016100,616
2013,55079016200,535
2013,55079016300,773
2013,55079016400,655
2013,55079016500,387
2013,55079016600,351
2013,55079016700,430
2013,55079016800,484
2013,55079016900,625
2013,55079017000,952
2013,55079017100,486
2013,55079017200,472
2013,55079017300,664
2013,55079017400,409
2013,55079017500,605
2013,55079017600,435
2013,55079017900,695
2013,55079018000,701
2013,55079018100,728
2013,55079018200,537
2013,55079018300,640
2013,55079018400,449
2013,55079018500,606
2013,55079018600,437
2013,55079018700,519
2013,55079018800,345
2013,55079018900,370
2013,55079019000,1351
2013,55079019100,725
2013,55079019200,1149
2013,55079019300,970
2013,55079019400,862
2013,55079019500,1025
2013,55079019600,999
2013,55079019700,1339
2013,55079019800,1599
2013,55079019900,997
2013,55079020000,621
2013,55079020100,708
2013,55079020200,955
2013,55079020300,1129
2013,55079020400,624
2013,55079020500,640
2013,55079020600,1247
2013,55079020700,1404
2013,55079020800,1054
2013,55079020900,833
2013,55079021000,788
2013,55079021100,520
2013,55079021200,470
2013,55079021300,314
2013,55079021400,411
2013,55079021500,933
2013,55079021600,1236
2013,55079021700,1866
2013,55079021800,468
2013,55079060200,19
2013,55079080400,2
2013,55079090200,12
2013,55079091000,23
2013,55079091300,9
2013,55079091400,7
2013,55079101600,10
2013,55079110100,23
2013,55079120300,14
2013,55079120400,33
2013,55079120502,10
2013,55079185100,8
2013,55079185200,22
2013,55079185400,324
2013,55079185500,315
2013,55079185600,337
2013,55079185700,424
2013,55079185800,395
2013,55079185900,231
2013,55079186000,112
2013,55079186100,270
2013,55079186200,211
2013,55079186300,224
2013,55079186400,2
2013,55079186500,305
2013,55079186600,411
2013,55079186800,67
2013,55079186900,550
2013,55079187000,454
2013,55079187400,920
2013,55079980000,17
2014,55079000101,629
2014,55079000102,1076
2014,55079000201,937
2014,55079000202,1466
2014,55079000301,671
2014,55079000302,571
2014,55079000303,479
2014,55079000304,1073
2014,55079000400,372
2014,55079000501,755
2014,55079000502,454
2014,55079000600,1456
2014,55079000700,1028
2014,55079000800,1307
2014,55079000900,653
2014,55079001000,986
2014,55079001100,510
2014,55079001200,462
2014,55079001300,906
2014,55079001400,326
2014,55079001500,600
2014,55079001600,604
2014,55079001700,960
2014,55079001800,576
2014,55079001900,826
2014,55079002000,692
2014,55079002100,554
2014,55079002200,575
2014,55079002300,1103
2014,55079002400,500
2014,55079002500,537
2014,55079002600,811
2014,55079002700,594
2014,55079002800,555
2014,55079002900,649
2014,55079003000,1195
2014,55079003100,1047
2014,55079003200,850
2014,55079003300,1147
2014,55079003400,1430
2014,55079003500,1048
2014,55079003600,544
2014,55079003700,773
2014,55079003800,666
2014,55079003900,778
2014,55079004000,554
2014,55079004100,787
2014,55079004200,668
2014,55079004300,1449
2014,55079004400,451
2014,55079004500,611
2014,55079004600,737
2014,55079004700,1026
2014,55079004800,974
2014,55079004900,1192
2014,55079005000,1365
2014,55079005100,729
2014,55079005200,572
2014,55079005300,709
2014,55079005400,1374
2014,55079005500,1208
2014,55079005600,782
2014,55079005700,851
2014,55079005800,964
2014,55079005900,905
2014,55079006000,517
2014,55079006100,567
2014,55079006200,528
2014,55079006300,519
2014,55079006400,516
2014,55079006500,580
2014,55079006600,682
2014,55079006700,307
2014,55079006800,592
2014,55079006900,526
2014,55079007000,557
2014,55079007100,507
2014,55079007200,814
2014,55079007300,564
2014,55079007400,441
2014,55079007500,732
2014,55079007600,396
2014,55079007700,503
2014,55079007800,560
2014,55079007900,403
2014,55079008000,425
2014,55079008100,267
2014,55079008400,301
2014,55079008500,245
2014,55079008600,325
2014,55079008700,327
2014,55079008800,422
2014,55079008900,269
2014,55079009000,412
2014,55079009100,516
2014,55079009200,366
2014,55079009300,726
2014,55079009400,748
2014,55079009500,626
2014,55079009600,406
2014,55079009700,302
2014,55079009800,254
2014,55079009900,314
2014,55079010600,293
2014,55079010700,696
2014,55079010800,380
2014,55079011000,561
2014,55079011100,137
2014,55079011200,626
2014,55079011300,330
2014,55079011400,309
2014,55079012200,427
2014,55079012300,167
2014,55079012400,633
2014,55079012500,566
2014,55079012600,698
2014,55079012700,435
2014,55079012800,614
2014,55079012900,941
2014,55079013000,494
2014,55079013300,279
2014,55079013400,347
2014,55079013500,60
2014,55079013600,184
2014,55079013700,134
2014,55079014300,393
2014,55079014400,387
2014,55079014600,54
2014,55079014700,65
2014,55079014800,83
2014,55079014900,101
2014,55079015700,469
2014,55079015800,396
2014,55079015900,492
2014,55079016000,509
2014,55079016100,614
2014,55079016200,536
2014,55079016300,769
2014,55079016400,654
2014,55079016500,386
2014,55079016600,348
2014,55079016700,427
2014,55079016800,481
2014,55079016900,623
2014,55079017000,948
2014,55079017100,486
2014,55079017200,473
2014,55079017300,664
2014,55079017400,405
2014,55079017500,604
2014,55079017600,434
2014,55079017900,695
2014,55079018000,697
2014,55079018100,729
2014,55079018200,537
2014,55079018300,640
2014,55079018400,449
2014,55079018500,606
2014,55079018600,434
2014,55079018700,516
2014,55079018800,345
2014,55079018900,370
2014,55079019000,1351
2014,55079019100,726
2014,55079019200,1149
2014,55079019300,970
2014,55079019400,862
2014,55079019500,1025
2014,55079019600,998
2014,55079019700,1339
2014,55079019800,1598
2014,55079019900,996
2014,55079020000,621
2014,55079020100,708
2014,55079020200,955
2014,55079020300,1128
2014,55079020400,624
2014,55079020500,640
2014,55079020600,1246
2014,55079020700,1404
2014,55079020800,1055
2014,55079020900,833
2014,55079021000,787
2014,55079021100,521
2014,55079021200,470
2014,55079021300,314
2014,55079021400,411
2014,55079021500,933
2014,55079021600,1236
2014,55079021700,1866
2014,55079021800,468
2014,55079060200,19
2014,55079080400,2
2014,55079090200,12
2014,55079091000,23
2014,55079091300,9
2014,55079091400,7
2014,55079101600,10
2014,55079110100,23
